"yr","plt","grp","bio"
2007,61,"BNPP",NA
2007,62,"BNPP",NA
2007,63,"BNPP",NA
2007,64,"BNPP",NA
2007,65,"BNPP",NA
2007,66,"BNPP",NA
2007,67,"BNPP",NA
2007,68,"BNPP",NA
2007,69,"BNPP",NA
2007,70,"BNPP",NA
2007,71,"BNPP",NA
2007,72,"BNPP",NA
2007,73,"BNPP",NA
2007,74,"BNPP",NA
2007,75,"BNPP",NA
2007,76,"BNPP",NA
2007,77,"BNPP",NA
2007,78,"BNPP",NA
2007,79,"BNPP",NA
2007,80,"BNPP",NA
2007,81,"BNPP",NA
2007,82,"BNPP",NA
2007,83,"BNPP",NA
2007,84,"BNPP",NA
2007,85,"BNPP",NA
2007,86,"BNPP",NA
2007,87,"BNPP",NA
2007,88,"BNPP",NA
2007,89,"BNPP",NA
2007,90,"BNPP",NA
2007,91,"BNPP",NA
2007,92,"BNPP",NA
2007,93,"BNPP",NA
2007,94,"BNPP",NA
2007,95,"BNPP",NA
2007,96,"BNPP",NA
2007,97,"BNPP",NA
2007,98,"BNPP",NA
2007,99,"BNPP",NA
2007,100,"BNPP",NA
2007,101,"BNPP",NA
2007,102,"BNPP",NA
2007,103,"BNPP",NA
2007,104,"BNPP",NA
2007,105,"BNPP",NA
2007,106,"BNPP",NA
2007,107,"BNPP",NA
2007,108,"BNPP",NA
2007,109,"BNPP",NA
2007,110,"BNPP",NA
2007,111,"BNPP",NA
2007,112,"BNPP",NA
2007,113,"BNPP",NA
2007,114,"BNPP",NA
2007,115,"BNPP",NA
2007,116,"BNPP",NA
2007,117,"BNPP",NA
2007,118,"BNPP",NA
2007,119,"BNPP",NA
2007,120,"BNPP",NA
2007,121,"BNPP",NA
2007,122,"BNPP",NA
2007,123,"BNPP",NA
2007,124,"BNPP",NA
2007,125,"BNPP",NA
2007,126,"BNPP",NA
2007,127,"BNPP",NA
2007,128,"BNPP",NA
2007,129,"BNPP",NA
2007,131,"BNPP",NA
2007,134,"BNPP",NA
2007,136,"BNPP",NA
2007,137,"BNPP",NA
2007,139,"BNPP",NA
2007,142,"BNPP",NA
2007,144,"BNPP",NA
2008,1,"BNPP",143.6974
2008,2,"BNPP",NA
2008,3,"BNPP",349.7494
2008,4,"BNPP",291.676
2008,5,"BNPP",272.965
2008,6,"BNPP",375.0516
2008,7,"BNPP",239.4084
2008,8,"BNPP",401.632
2008,9,"BNPP",589.8816
2008,10,"BNPP",222.7302
2008,11,"BNPP",789.7736
2008,12,"BNPP",215.1842
2008,13,"BNPP",319.165
2008,14,"BNPP",1008.4998
2008,15,"BNPP",251.6206
2008,16,"BNPP",302.841
2008,17,"BNPP",191.7916
2008,18,"BNPP",186.8482
2008,19,"BNPP",411.9038
2008,20,"BNPP",381.8584
2008,21,"BNPP",359.8672
2008,22,"BNPP",1017.5704
2008,23,"BNPP",369.5692
2008,24,"BNPP",643.2118
2008,25,"BNPP",427.6734
2008,26,"BNPP",503.4568
2008,27,"BNPP",573.4498
2008,28,"BNPP",240.8098
2008,29,"BNPP",138.6924
2008,30,"BNPP",346.9312
2008,31,"BNPP",357.7728
2008,32,"BNPP",266.5894
2008,33,"BNPP",254.7468
2008,34,"BNPP",580.272
2008,35,"BNPP",542.7422
2008,36,"BNPP",246.9852
2008,37,"BNPP",944.713
2008,38,"BNPP",377.0074
2008,39,"BNPP",289.3968
2008,40,"BNPP",887.7946
2008,41,"BNPP",301.0392
2008,42,"BNPP",342.8348
2008,43,"BNPP",391.4372
2008,44,"BNPP",655.27
2008,45,"BNPP",1023.253
2008,46,"BNPP",464.1868
2008,47,"BNPP",342.188
2008,48,"BNPP",390.9906
2008,49,"BNPP",276.43
2008,50,"BNPP",305.8286
2008,51,"BNPP",362.1156
2008,52,"BNPP",571.7712
2008,53,"BNPP",186.6788
2008,54,"BNPP",283.8066
2008,55,"BNPP",465.157
2008,56,"BNPP",664.3098
2008,57,"BNPP",194.6406
2008,58,"BNPP",238.0224
2008,59,"BNPP",344.4672
2008,60,"BNPP",484.253
2008,61,"BNPP",220.3124
2008,62,"BNPP",288.4882
2008,63,"BNPP",330.0836
2008,64,"BNPP",275.7678
2008,65,"BNPP",284.592
2008,66,"BNPP",343.651
2008,67,"BNPP",272.4876
2008,68,"BNPP",1207.2984
2008,69,"BNPP",722.953
2008,70,"BNPP",256.1328
2008,71,"BNPP",254.6852
2008,72,"BNPP",273.8736
2008,73,"BNPP",487.2714
2008,74,"BNPP",138.061
2008,75,"BNPP",118.272
2008,76,"BNPP",692.7228
2008,77,"BNPP",163.471
2008,78,"BNPP",1053.6372
2008,79,"BNPP",313.1436
2008,80,"BNPP",234.542
2008,81,"BNPP",275.2134
2008,82,"BNPP",433.8796
2008,83,"BNPP",446.446
2008,84,"BNPP",361.4072
2008,85,"BNPP",503.3028
2008,86,"BNPP",385.0616
2008,87,"BNPP",336.259
2008,88,"BNPP",380.0412
2008,89,"BNPP",408.2232
2008,90,"BNPP",402.6946
2008,91,"BNPP",217.6482
2008,92,"BNPP",293.3084
2008,93,"BNPP",247.5242
2008,94,"BNPP",621.8828
2008,95,"BNPP",419.2188
2008,96,"BNPP",323.169
2008,97,"BNPP",315.854
2008,98,"BNPP",739.7544
2008,99,"BNPP",303.9036
2008,100,"BNPP",425.3634
2008,101,"BNPP",112.0196
2008,102,"BNPP",109.2938
2008,103,"BNPP",316.8242
2008,104,"BNPP",243.012
2008,105,"BNPP",513.5592
2008,106,"BNPP",286.2244
2008,107,"BNPP",377.7158
2008,108,"BNPP",556.2942
2008,109,"BNPP",668.899
2008,110,"BNPP",729.575
2008,111,"BNPP",419.0648
2008,112,"BNPP",312.5584
2008,113,"BNPP",850.157
2008,114,"BNPP",926.8644
2008,115,"BNPP",939.6156
2008,116,"BNPP",398.2286
2008,117,"BNPP",833.14
2008,118,"BNPP",443.5508
2008,119,"BNPP",906.3978
2008,120,"BNPP",582.428
2008,121,"BNPP",248.6638
2008,122,"BNPP",240.1476
2008,123,"BNPP",228.9826
2008,124,"BNPP",90.7676
2008,125,"BNPP",242.5808
2008,126,"BNPP",341.957
2008,127,"BNPP",184.9694
2008,128,"BNPP",265.2034
2008,129,"BNPP",234.7576
2008,131,"BNPP",421.2824
2008,134,"BNPP",109.1552
2008,136,"BNPP",260.3832
2008,137,"BNPP",284.9924
2008,139,"BNPP",295.8032
2008,142,"BNPP",320.9206
2008,144,"BNPP",193.2546
2009,1,"BNPP",239.5162
2009,2,"BNPP",304.3964
2009,3,"BNPP",231
2009,4,"BNPP",210.4102
2009,5,"BNPP",243.9052
2009,6,"BNPP",476.8456
2009,7,"BNPP",548.7482
2009,8,"BNPP",317.0552
2009,9,"BNPP",350.6118
2009,10,"BNPP",406.4214
2009,11,"BNPP",758.0804
2009,12,"BNPP",238.3766
2009,13,"BNPP",342.5114
2009,14,"BNPP",366.8126
2009,15,"BNPP",357.6496
2009,16,"BNPP",285.1464
2009,17,"BNPP",304.766
2009,18,"BNPP",260.3062
2009,19,"BNPP",345.2988
2009,20,"BNPP",268.1448
2009,21,"BNPP",459.4282
2009,22,"BNPP",811.58
2009,23,"BNPP",294.2786
2009,24,"BNPP",422.807
2009,25,"BNPP",265.9272
2009,26,"BNPP",302.4714
2009,27,"BNPP",597.6432
2009,28,"BNPP",219.681
2009,29,"BNPP",239.5162
2009,30,"BNPP",471.702
2009,31,"BNPP",597.6432
2009,32,"BNPP",388.0184
2009,33,"BNPP",241.703
2009,34,"BNPP",313.6518
2009,35,"BNPP",373.1112
2009,36,"BNPP",379.3636
2009,37,"BNPP",284.1916
2009,38,"BNPP",340.2938
2009,39,"BNPP",357.6034
2009,40,"BNPP",1080.4024
2009,41,"BNPP",178.1626
2009,42,"BNPP",230.0144
2009,43,"BNPP",321.398
2009,44,"BNPP",323.323
2009,45,"BNPP",1187.2784
2009,46,"BNPP",398.9524
2009,47,"BNPP",295.5106
2009,48,"BNPP",328.9594
2009,49,"BNPP",266.7126
2009,50,"BNPP",351.197
2009,51,"BNPP",201.3396
2009,52,"BNPP",340.7096
2009,53,"BNPP",208.4544
2009,54,"BNPP",1096.7726
2009,55,"BNPP",250.1576
2009,56,"BNPP",172.711
2009,57,"BNPP",249.5262
2009,58,"BNPP",136.2438
2009,59,"BNPP",272.9496
2009,60,"BNPP",343.7126
2009,61,"BNPP",449.0486
2009,62,"BNPP",391.8684
2009,63,"BNPP",298.7446
2009,64,"BNPP",209.7634
2009,65,"BNPP",240.6866
2009,66,"BNPP",228.7516
2009,67,"BNPP",279.4792
2009,68,"BNPP",297.0814
2009,69,"BNPP",195.8572
2009,70,"BNPP",356.664
2009,71,"BNPP",268.576
2009,72,"BNPP",333.0866
2009,73,"BNPP",333.5948
2009,74,"BNPP",231.693
2009,75,"BNPP",333.3022
2009,76,"BNPP",214.7376
2009,77,"BNPP",138.1842
2009,78,"BNPP",231
2009,79,"BNPP",212.3506
2009,80,"BNPP",401.2316
2009,81,"BNPP",246.2152
2009,82,"BNPP",924.693
2009,83,"BNPP",305.151
2009,84,"BNPP",562.254
2009,85,"BNPP",386.2936
2009,86,"BNPP",434.0028
2009,87,"BNPP",235.3582
2009,88,"BNPP",581.35
2009,89,"BNPP",236.0666
2009,90,"BNPP",323.4
2009,91,"BNPP",236.4824
2009,92,"BNPP",371.1246
2009,93,"BNPP",365.211
2009,94,"BNPP",406.3906
2009,95,"BNPP",414.8606
2009,96,"BNPP",287.6104
2009,97,"BNPP",454.8544
2009,98,"BNPP",409.7632
2009,99,"BNPP",364.5026
2009,100,"BNPP",310.5102
2009,101,"BNPP",181.9972
2009,102,"BNPP",234.5266
2009,103,"BNPP",268.114
2009,104,"BNPP",524.9706
2009,105,"BNPP",499.4374
2009,106,"BNPP",229.7064
2009,107,"BNPP",253.8074
2009,108,"BNPP",669.0376
2009,109,"BNPP",461.5534
2009,110,"BNPP",545.6374
2009,111,"BNPP",453.3452
2009,112,"BNPP",386.1858
2009,113,"BNPP",630.63
2009,114,"BNPP",538.384
2009,115,"BNPP",387.5102
2009,116,"BNPP",712.712
2009,117,"BNPP",775.5748
2009,118,"BNPP",601.2622
2009,119,"BNPP",282.6362
2009,120,"BNPP",295.6954
2009,121,"BNPP",556.5714
2009,122,"BNPP",403.172
2009,123,"BNPP",136.598
2009,124,"BNPP",188.3882
2009,125,"BNPP",219.7426
2009,126,"BNPP",350.6426
2009,127,"BNPP",317.1938
2009,128,"BNPP",346.1304
2009,129,"BNPP",194.733
2009,131,"BNPP",247.17
2009,134,"BNPP",112.7742
2009,136,"BNPP",302.6562
2009,137,"BNPP",238.161
2009,139,"BNPP",249.0026
2009,142,"BNPP",266.3584
2009,144,"BNPP",435.3118
2010,1,"BNPP",633.4636
2010,2,"BNPP",356.0634
2010,3,"BNPP",202.356
2010,4,"BNPP",236.4054
2010,5,"BNPP",176.3146
2010,6,"BNPP",271.9332
2010,7,"BNPP",238.9002
2010,8,"BNPP",224.609
2010,9,"BNPP",118.349
2010,10,"BNPP",122.2914
2010,11,"BNPP",143.3432
2010,12,"BNPP",203.0028
2010,13,"BNPP",275.7524
2010,14,"BNPP",330.946
2010,15,"BNPP",203.6188
2010,16,"BNPP",195.2258
2010,17,"BNPP",102.41
2010,18,"BNPP",382.2896
2010,19,"BNPP",217.8176
2010,20,"BNPP",291.8454
2010,21,"BNPP",305.7208
2010,22,"BNPP",289.7972
2010,23,"BNPP",223.762
2010,24,"BNPP",202.6024
2010,25,"BNPP",186.494
2010,26,"BNPP",213.3362
2010,27,"BNPP",297.4202
2010,28,"BNPP",322.4914
2010,29,"BNPP",459.8286
2010,30,"BNPP",258.874
2010,31,"BNPP",351.736
2010,32,"BNPP",359.9288
2010,33,"BNPP",162.008
2010,34,"BNPP",310.8798
2010,35,"BNPP",216.9398
2010,36,"BNPP",224.455
2010,37,"BNPP",267.2824
2010,38,"BNPP",363.6094
2010,39,"BNPP",172.8188
2010,40,"BNPP",167.2748
2010,41,"BNPP",229.8758
2010,42,"BNPP",209.7788
2010,43,"BNPP",288.0416
2010,44,"BNPP",223.2538
2010,45,"BNPP",170.093
2010,46,"BNPP",259.028
2010,47,"BNPP",221.683
2010,48,"BNPP",224.3472
2010,49,"BNPP",283.206
2010,50,"BNPP",200.9084
2010,51,"BNPP",259.1666
2010,52,"BNPP",188.4652
2010,53,"BNPP",205.6208
2010,54,"BNPP",118.5954
2010,55,"BNPP",288.1494
2010,56,"BNPP",186.725
2010,57,"BNPP",353.9844
2010,58,"BNPP",77.6314
2010,59,"BNPP",144.221
2010,60,"BNPP",183.4602
2010,61,"BNPP",228.9364
2010,62,"BNPP",182.3976
2010,63,"BNPP",520.8896
2010,64,"BNPP",192.2998
2010,65,"BNPP",212.0272
2010,66,"BNPP",233.156
2010,67,"BNPP",263.1398
2010,68,"BNPP",291.907
2010,69,"BNPP",262.3082
2010,70,"BNPP",250.2192
2010,71,"BNPP",193.0544
2010,72,"BNPP",193.1006
2010,73,"BNPP",487.949
2010,74,"BNPP",142.0496
2010,75,"BNPP",206.2214
2010,76,"BNPP",284.438
2010,77,"BNPP",242.0572
2010,78,"BNPP",229.7988
2010,79,"BNPP",250.943
2010,80,"BNPP",306.8604
2010,81,"BNPP",371.9716
2010,82,"BNPP",495.88
2010,83,"BNPP",289.6124
2010,84,"BNPP",289.4892
2010,85,"BNPP",383.5832
2010,86,"BNPP",213.8752
2010,87,"BNPP",318.1024
2010,88,"BNPP",425.4712
2010,89,"BNPP",183.9838
2010,90,"BNPP",568.2446
2010,91,"BNPP",304.5196
2010,92,"BNPP",611.842
2010,93,"BNPP",444.7366
2010,94,"BNPP",366.7356
2010,95,"BNPP",170.0776
2010,96,"BNPP",306.6294
2010,97,"BNPP",336.1204
2010,98,"BNPP",394.5788
2010,99,"BNPP",330.638
2010,100,"BNPP",428.6128
2010,101,"BNPP",130.9
2010,102,"BNPP",1342.341
2010,103,"BNPP",223.839
2010,104,"BNPP",189.6664
2010,105,"BNPP",288.5806
2010,106,"BNPP",375.0362
2010,107,"BNPP",184.5844
2010,108,"BNPP",619.388
2010,109,"BNPP",296.5424
2010,110,"BNPP",159.2668
2010,111,"BNPP",271.502
2010,112,"BNPP",144.4828
2010,113,"BNPP",522.0138
2010,114,"BNPP",215.3074
2010,115,"BNPP",435.666
2010,116,"BNPP",353.3838
2010,117,"BNPP",208.0694
2010,118,"BNPP",115.962
2010,119,"BNPP",439.516
2010,120,"BNPP",286.8712
2010,121,"BNPP",391.8222
2010,122,"BNPP",221.1594
2010,123,"BNPP",165.3344
2010,124,"BNPP",127.2502
2010,125,"BNPP",195.4414
2010,126,"BNPP",59.7366
2010,127,"BNPP",117.194
2010,128,"BNPP",131.7778
2010,129,"BNPP",142.4346
2010,131,"BNPP",229.3984
2010,134,"BNPP",56.4564
2010,136,"BNPP",103.5034
2010,137,"BNPP",199.045
2010,139,"BNPP",198.3674
2010,142,"BNPP",258.104
2010,144,"BNPP",222.607
2011,1,"BNPP",313.236
2011,2,"BNPP",473.319
2011,3,"BNPP",983.752
2011,4,"BNPP",326.0642
2011,5,"BNPP",276.8458
2011,6,"BNPP",444.4132
2011,7,"BNPP",383.691
2011,8,"BNPP",231.2156
2011,9,"BNPP",168.553
2011,10,"BNPP",270.7012
2011,11,"BNPP",215.2612
2011,12,"BNPP",210.9646
2011,13,"BNPP",190.379
2011,14,"BNPP",228.5668
2011,15,"BNPP",318.8108
2011,16,"BNPP",196.0014
2011,17,"BNPP",164.78
2011,18,"BNPP",155.1396
2011,19,"BNPP",163.7328
2011,20,"BNPP",238.1148
2011,21,"BNPP",402.3096
2011,22,"BNPP",690.3204
2011,23,"BNPP",94.5252
2011,24,"BNPP",173.1114
2011,25,"BNPP",164.1178
2011,26,"BNPP",445.2448
2011,27,"BNPP",297.3278
2011,28,"BNPP",306.1366
2011,29,"BNPP",645.7836
2011,30,"BNPP",193.9938
2011,31,"BNPP",366.7818
2011,32,"BNPP",270.886
2011,33,"BNPP",355.9402
2011,34,"BNPP",824.0694
2011,35,"BNPP",368.7376
2011,36,"BNPP",151.3666
2011,37,"BNPP",655.0544
2011,38,"BNPP",226.611
2011,39,"BNPP",326.0026
2011,40,"BNPP",266.2506
2011,41,"BNPP",608.3308
2011,42,"BNPP",105.5054
2011,43,"BNPP",76.076
2011,44,"BNPP",71.7178
2011,45,"BNPP",820.9894
2011,46,"BNPP",177.9162
2011,47,"BNPP",341.187
2011,48,"BNPP",113.2824
2011,49,"BNPP",133.0406
2011,50,"BNPP",92.3692
2011,51,"BNPP",209.7326
2011,52,"BNPP",113.2054
2011,53,"BNPP",957.3872
2011,54,"BNPP",214.7838
2011,55,"BNPP",87.0254
2011,56,"BNPP",166.4124
2011,57,"BNPP",359.128
2011,58,"BNPP",58.8896
2011,59,"BNPP",112.4662
2011,60,"BNPP",210.9954
2011,61,"BNPP",285.1772
2011,62,"BNPP",165.8888
2011,63,"BNPP",457.9806
2011,64,"BNPP",174.636
2011,65,"BNPP",284.0068
2011,66,"BNPP",172.1258
2011,67,"BNPP",272.1026
2011,68,"BNPP",170.2624
2011,69,"BNPP",215.4306
2011,70,"BNPP",170.5088
2011,71,"BNPP",457.4878
2011,72,"BNPP",196.0574
2011,73,"BNPP",288.0108
2011,74,"BNPP",133.8722
2011,75,"BNPP",116.0544
2011,76,"BNPP",201.7246
2011,77,"BNPP",259.49
2011,78,"BNPP",485.1
2011,79,"BNPP",238.4228
2011,80,"BNPP",218.5568
2011,81,"BNPP",324.7244
2011,82,"BNPP",861.6916
2011,83,"BNPP",183.9992
2011,84,"BNPP",164.4874
2011,85,"BNPP",145.5762
2011,86,"BNPP",28.5208
2011,87,"BNPP",68.8226
2011,88,"BNPP",77.154
2011,89,"BNPP",259.1358
2011,90,"BNPP",410.1482
2011,91,"BNPP",76.7844
2011,92,"BNPP",300.2692
2011,93,"BNPP",406.1288
2011,94,"BNPP",181.6738
2011,95,"BNPP",120.5974
2011,96,"BNPP",123.9392
2011,97,"BNPP",108.9396
2011,98,"BNPP",94.0016
2011,99,"BNPP",174.6514
2011,100,"BNPP",174.5436
2011,101,"BNPP",145.5608
2011,102,"BNPP",1192.8532
2011,103,"BNPP",193.732
2011,104,"BNPP",121.275
2011,105,"BNPP",144.6522
2011,106,"BNPP",260.106
2011,107,"BNPP",128.6054
2011,108,"BNPP",287.3794
2011,109,"BNPP",93.0776
2011,110,"BNPP",396.6116
2011,111,"BNPP",77.4312
2011,112,"BNPP",95.9574
2011,113,"BNPP",200.7082
2011,114,"BNPP",194.1632
2011,115,"BNPP",342.0648
2011,116,"BNPP",490.105
2011,117,"BNPP",229.2136
2011,118,"BNPP",151.2742
2011,119,"BNPP",708.323
2011,120,"BNPP",162.9012
2011,121,"BNPP",205.1126
2011,122,"BNPP",184.0454
2011,123,"BNPP",141.7108
2011,124,"BNPP",105.5362
2011,125,"BNPP",325.0478
2011,126,"BNPP",218.0486
2011,127,"BNPP",87.087
2011,128,"BNPP",133.9954
2011,129,"BNPP",124.8478
2011,131,"BNPP",254.5928
2011,134,"BNPP",116.6396
2011,136,"BNPP",126.588
2011,137,"BNPP",76.9076
2011,139,"BNPP",217.1092
2011,142,"BNPP",83.8068
2011,144,"BNPP",114.3604
2012,1,"BNPP",232.155
2012,2,"BNPP",449.218
2012,3,"BNPP",1096.9728
2012,4,"BNPP",162.7472
2012,5,"BNPP",236.7442
2012,6,"BNPP",482.1124
2012,7,"BNPP",534.9036
2012,8,"BNPP",136.8136
2012,9,"BNPP",163.2708
2012,10,"BNPP",168.9688
2012,11,"BNPP",217.7714
2012,12,"BNPP",347.193
2012,13,"BNPP",178.9634
2012,14,"BNPP",269.3306
2012,15,"BNPP",314.0984
2012,16,"BNPP",175.8064
2012,17,"BNPP",NA
2012,18,"BNPP",NA
2012,19,"BNPP",272.426
2012,20,"BNPP",157.5574
2012,21,"BNPP",97.1894
2012,22,"BNPP",836.6666
2012,23,"BNPP",226.5956
2012,24,"BNPP",226.1798
2012,25,"BNPP",267.0668
2012,26,"BNPP",514.8374
2012,27,"BNPP",428.8746
2012,28,"BNPP",464.7258
2012,29,"BNPP",271.425
2012,30,"BNPP",240.2246
2012,31,"BNPP",413.2898
2012,32,"BNPP",464.5564
2012,33,"BNPP",430.5378
2012,34,"BNPP",838.915
2012,35,"BNPP",383.5832
2012,36,"BNPP",179.9798
2012,37,"BNPP",688.3646
2012,38,"BNPP",160.6528
2012,39,"BNPP",368.8916
2012,40,"BNPP",541.0482
2012,41,"BNPP",540.617
2012,42,"BNPP",249.8804
2012,43,"BNPP",573.9888
2012,44,"BNPP",165.627
2012,45,"BNPP",883.3286
2012,46,"BNPP",167.0746
2012,47,"BNPP",523.754
2012,48,"BNPP",155.2012
2012,49,"BNPP",96.2038
2012,50,"BNPP",226.2568
2012,51,"BNPP",385.8624
2012,52,"BNPP",252.9142
2012,53,"BNPP",830.6452
2012,54,"BNPP",237.3602
2012,55,"BNPP",131.0694
2012,56,"BNPP",211.9194
2012,57,"BNPP",308.1694
2012,58,"BNPP",284.6382
2012,59,"BNPP",275.66
2012,60,"BNPP",452.1286
2012,61,"BNPP",334.1954
2012,62,"BNPP",170.8322
2012,63,"BNPP",169.9698
2012,64,"BNPP",169.8158
2012,65,"BNPP",256.9952
2012,66,"BNPP",375.5598
2012,67,"BNPP",401.5396
2012,68,"BNPP",261.338
2012,69,"BNPP",433.1866
2012,70,"BNPP",252.6986
2012,71,"BNPP",454.6542
2012,72,"BNPP",346.7926
2012,73,"BNPP",287.8414
2012,74,"BNPP",334.8268
2012,75,"BNPP",350.8428
2012,76,"BNPP",115.5462
2012,77,"BNPP",130.6228
2012,78,"BNPP",560.6216
2012,79,"BNPP",346.5462
2012,80,"BNPP",293.9398
2012,81,"BNPP",235.4352
2012,82,"BNPP",931.6384
2012,83,"BNPP",257.2108
2012,84,"BNPP",280.3416
2012,85,"BNPP",216.7242
2012,86,"BNPP",147.7938
2012,87,"BNPP",332.5938
2012,88,"BNPP",203.9884
2012,89,"BNPP",183.5988
2012,90,"BNPP",237.93
2012,91,"BNPP",184.4458
2012,92,"BNPP",144.8832
2012,93,"BNPP",250.3116
2012,94,"BNPP",200.6158
2012,95,"BNPP",220.2354
2012,96,"BNPP",131.8702
2012,97,"BNPP",242.8118
2012,98,"BNPP",184.2918
2012,99,"BNPP",163.4094
2012,100,"BNPP",468.8992
2012,101,"BNPP",202.5254
2012,102,"BNPP",1585.9382
2012,103,"BNPP",271.656
2012,104,"BNPP",216.7088
2012,105,"BNPP",320.9822
2012,106,"BNPP",328.2664
2012,107,"BNPP",191.961
2012,108,"BNPP",317.163
2012,109,"BNPP",293.8012
2012,110,"BNPP",541.9568
2012,111,"BNPP",429.6138
2012,112,"BNPP",204.5736
2012,113,"BNPP",166.2738
2012,114,"BNPP",323.3538
2012,115,"BNPP",344.5134
2012,116,"BNPP",365.5036
2012,117,"BNPP",298.606
2012,118,"BNPP",185.3544
2012,119,"BNPP",977.8076
2012,120,"BNPP",162.3776
2012,121,"BNPP",206.129
2012,122,"BNPP",253.5148
2012,123,"BNPP",166.551
2012,124,"BNPP",219.45
2012,125,"BNPP",875.6594
2012,126,"BNPP",318.9186
2012,127,"BNPP",111.0494
2012,128,"BNPP",144.7908
2012,129,"BNPP",155.4476
2012,131,"BNPP",166.4586
2012,134,"BNPP",143.6666
2012,136,"BNPP",184.4766
2012,137,"BNPP",153.1684
2012,139,"BNPP",165.0726
2012,142,"BNPP",166.8436
2012,144,"BNPP",212.443
2013,1,"BNPP",159.1744
2013,2,"BNPP",218.449
2013,3,"BNPP",260.7836
2013,4,"BNPP",231.1694
2013,5,"BNPP",356.6486
2013,6,"BNPP",206.9606
2013,7,"BNPP",320.5818
2013,8,"BNPP",232.6478
2013,9,"BNPP",285.2696
2013,10,"BNPP",247.6166
2013,11,"BNPP",162.2544
2013,12,"BNPP",380.5802
2013,13,"BNPP",275.1056
2013,14,"BNPP",162.4546
2013,15,"BNPP",178.7324
2013,16,"BNPP",242.088
2013,17,"BNPP",189.2814
2013,18,"BNPP",171.5714
2013,19,"BNPP",183.5834
2013,20,"BNPP",229.1828
2013,21,"BNPP",277.9392
2013,22,"BNPP",169.3846
2013,23,"BNPP",237.6682
2013,24,"BNPP",280.8036
2013,25,"BNPP",342.9888
2013,26,"BNPP",348.2248
2013,27,"BNPP",230.2454
2013,28,"BNPP",188.419
2013,29,"BNPP",445.8916
2013,30,"BNPP",173.4194
2013,31,"BNPP",198.2904
2013,32,"BNPP",219.8658
2013,33,"BNPP",446.6924
2013,34,"BNPP",185.108
2013,35,"BNPP",262.3544
2013,36,"BNPP",197.5512
2013,37,"BNPP",261.184
2013,38,"BNPP",231.462
2013,39,"BNPP",293.4162
2013,40,"BNPP",404.3116
2013,41,"BNPP",151.8132
2013,42,"BNPP",330.8536
2013,43,"BNPP",570.9858
2013,44,"BNPP",279.0634
2013,45,"BNPP",319.2574
2013,46,"BNPP",522.522
2013,47,"BNPP",233.4948
2013,48,"BNPP",183.6142
2013,49,"BNPP",184.9078
2013,50,"BNPP",247.247
2013,51,"BNPP",301.84
2013,52,"BNPP",242.5038
2013,53,"BNPP",98.252
2013,54,"BNPP",265.7116
2013,55,"BNPP",233.464
2013,56,"BNPP",412.9972
2013,57,"BNPP",238.2842
2013,58,"BNPP",161.9156
2013,59,"BNPP",254.7776
2013,60,"BNPP",330.8844
2013,61,"BNPP",248.941
2013,62,"BNPP",181.9048
2013,63,"BNPP",169.7388
2013,64,"BNPP",222.0372
2013,65,"BNPP",245.0756
2013,66,"BNPP",277.9546
2013,67,"BNPP",241.1794
2013,68,"BNPP",203.8806
2013,69,"BNPP",279.0942
2013,70,"BNPP",244.1516
2013,71,"BNPP",163.9484
2013,72,"BNPP",284.9616
2013,73,"BNPP",241.087
2013,74,"BNPP",295.0024
2013,75,"BNPP",309.925
2013,76,"BNPP",207.3302
2013,77,"BNPP",209.902
2013,78,"BNPP",261.3996
2013,79,"BNPP",229.9374
2013,80,"BNPP",268.0524
2013,81,"BNPP",324.5088
2013,82,"BNPP",266.6048
2013,83,"BNPP",193.0852
2013,84,"BNPP",219.5424
2013,85,"BNPP",286.8096
2013,86,"BNPP",120.1508
2013,87,"BNPP",313.5748
2013,88,"BNPP",154.1232
2013,89,"BNPP",155.5554
2013,90,"BNPP",156.156
2013,91,"BNPP",142.1728
2013,92,"BNPP",137.984
2013,93,"BNPP",458.7352
2013,94,"BNPP",174.4666
2013,95,"BNPP",186.0628
2013,96,"BNPP",158.5276
2013,97,"BNPP",241.3642
2013,98,"BNPP",265.2804
2013,99,"BNPP",384.1684
2013,100,"BNPP",373.681
2013,101,"BNPP",209.2398
2013,102,"BNPP",1482.8968
2013,103,"BNPP",205.436
2013,104,"BNPP",211.365
2013,105,"BNPP",213.2284
2013,106,"BNPP",207.6844
2013,107,"BNPP",115.808
2013,108,"BNPP",160.7606
2013,109,"BNPP",202.1404
2013,110,"BNPP",267.2362
2013,111,"BNPP",300.3924
2013,112,"BNPP",287.749
2013,113,"BNPP",448.0322
2013,114,"BNPP",340.879
2013,115,"BNPP",168.2758
2013,116,"BNPP",445.368
2013,117,"BNPP",676.6452
2013,118,"BNPP",200.739
2013,119,"BNPP",452.221
2013,120,"BNPP",114.268
2013,121,"BNPP",176.0682
2013,122,"BNPP",156.387
2013,123,"BNPP",147.8092
2013,124,"BNPP",199.8458
2013,125,"BNPP",830.676
2013,126,"BNPP",304.2424
2013,127,"BNPP",728.574
2013,128,"BNPP",246.5232
2013,129,"BNPP",221.6368
2013,131,"BNPP",286.671
2013,134,"BNPP",235.4198
2013,136,"BNPP",253.4378
2013,137,"BNPP",219.681
2013,139,"BNPP",247.401
2013,142,"BNPP",258.5198
2013,144,"BNPP",477.6772
2014,1,"BNPP",79.2484
2014,2,"BNPP",274.3356
